%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1635872453668, Tue Nov 02 10:00:53 PDT 2021)

1 10 0.1774946251180441 1.0 23.214349460762456 23.214349460762456 47.71130367699354 97.02766002503304 1.0 8 0.17773293968387022 9 0.17465270630838317
2 20 0.16219977881257078 1.0295447754274865 23.214349460762456 23.55174151363861 45.224222697180544 68.57007647743423 0.983634401209695 8 0.1615862238419531 1 0.15808193077026828
3 30 0.14737810139298177 1.0469929778930978 23.214349460762456 23.23058879265865 56.81475993619955 75.5336586217844 0.9675619433726891 8 0.14609778148957703 1 0.14191564788521321
4 40 0.13119586526324784 1.0638869751830506 21.493643115321557 21.493643115321557 40.121680909235465 67.35628230115324 0.9521918519997288 8 0.13080974615259452 1 0.12542413155657864
7 70 0.10034718774576241 1.107513722955495 13.612488404689016 13.612488404689016 20.201769624048815 30.014670071923426 0.9151572482981611 1 0.09988130577729133 7 0.09283251783503797
10 100 0.09470630373873866 1.1801585308473912 10.123401419369726 10.123401419369726 15.875636340014415 21.67017202917208 0.8816139606368598 1 0.09305532170109748 6 0.08664155881025414
14 140 0.06623509554782372 1.1897050567107643 10.123401419369726 11.40010454247693 14.298232435094024 17.51963222323107 0.8561211664506312 1 0.06459277254123977 6 0.0587312296795377
18 180 0.0498509817772757 1.2165138477039719 9.500604575857759 10.070222690292015 10.86372106197048 14.330645541769357 0.823687922186126 1 0.04684252159839827 9 0.04271521083050934
23 230 0.03840145818019041 1.2448098865131842 8.831198099140286 8.958272892420748 9.649432027273601 10.82766443609904 0.7807532272955844 5 0.035913866167744 6 0.031617226852315376
28 280 0.024784673754529894 1.2891012844944778 8.761280069096628 8.867789924770374 9.199545675408363 10.191212728753765 0.7528337187628625 5 0.022283574479994114 9 0.019789100389719348
34 340 0.015359226795302083 1.3131051819844992 8.56756951292469 8.56756951292469 8.802850994207452 8.973409944867647 0.7206051474396653 5 0.013121265606924443 6 0.01186782510799257
40 400 0.013965788068790326 1.3524475272317251 8.487815840944988 8.509154149182228 8.59950015836844 8.666739946900899 0.6760203593663605 1 0.011560142049264581 6 0.010109888233672924
47 470 0.012726761708451365 1.47818477838877 8.401730652775374 8.417358026696276 8.473185308285894 8.63134280374604 0.6321826517158895 1 0.0116021260031431 6 0.008973356384405046
54 540 0.014105481853081043 1.7975035431151738 8.308335766403312 8.308335766403312 8.372469496121537 8.492677589381081 0.601175369305843 1 0.014931440717116445 6 0.009448301998092563
62 620 0.018570146767626063 2.5953387418699334 8.077980858240041 8.119419180490022 8.22136692797165 8.48491817409283 0.5698335730548262 1 0.024922491888017373 6 0.011836819839905087
70 700 0.014732712821067893 2.9016888258390634 7.886359015445549 7.886359015445549 8.02241840295056 8.198002398173568 0.5389782156055861 1 0.020455750042433572 6 0.008794481067356679
79 790 0.022263374566932146 3.9255641296043904 7.560637884909529 7.622031005207102 7.846206392966168 7.940002948087317 0.5073098602854245 1 0.037090766489624304 9 0.012946661042195036
88 880 0.03012316078831293 4.813965398823348 7.217443570140515 7.217443570140515 7.34432486647738 7.9695024774817025 0.48417079564473653 1 0.05284070726028161 9 0.016392114097315145
98 980 0.023081352265491288 5.012574343338351 6.674297544006782 6.674297544006782 7.006497709977203 7.233969762910878 0.45787362752008304 1 0.03802969840496183 9 0.011731873186471219
108 1080 0.02330749612821891 5.115302761698035 6.384811490514175 6.384811490514175 6.71503421902386 6.992657665847307 0.43554899673606673 1 0.035298466613965934 9 0.011230146906192678
119 1190 0.016749541783025446 5.364466458592195 6.239186776230876 6.239186776230876 6.430727174681429 7.3965999039862105 0.3968065380048137 1 0.023601534674992215 9 0.007603008149622035
130 1300 0.013646100777663851 5.3227236745689845 5.967367304938138 5.988939800898351 6.049877198967136 6.1986692137965385 0.3670074161598108 2 0.017893801051117153 9 0.005920067466399551
142 1420 0.023753920338576637 5.981987728407277 5.597835698556755 5.674665359383943 6.046532756494966 6.522606932560252 0.3424676656791766 2 0.03019538335419193 9 0.00995501151416782
154 1540 0.02317953902756233 6.656013961917986 5.264108183176031 5.264108183176031 5.492138827494597 6.036705916148431 0.31059425569246973 3 0.029088391102001142 9 0.0087341119793751
167 1670 0.020924276524708397 7.283703716802968 4.829939567624726 4.829939567624726 5.017752048297108 5.183057154648435 0.27959720778108466 3 0.025254201052022373 9 0.007775585359196376
180 1800 0.019862631334789122 7.548577324360471 4.4699996342820105 4.4699996342820105 4.6930368766271435 5.02596120732211 0.2566391736642593 4 0.022986447792144475 9 0.006950813182393431
194 1940 0.017708542724293196 8.248508289124802 4.23111180587201 4.23111180587201 4.313453850894764 4.68411633345621 0.2368083544359793 4 0.020167834681264332 9 0.006324089370100348
208 2080 0.03067374265654397 9.016134166150273 3.9484277147544846 4.106964476890229 4.500684734562448 4.7869464520677925 0.21423278306629898 4 0.03362220004976749 9 0.010330377603374782
223 2230 0.025438520310094585 9.782865688398077 3.418497029147691 3.446991336152776 3.634450308568293 4.0664294725688865 0.1924464042080287 5 0.02789403149405972 9 0.008096878581686494
238 2380 0.04287519122053997 10.97461318356398 2.936489598515181 3.033883365038372 3.404901882817352 4.804341086883416 0.1699319458578521 5 0.04651164243125566 9 0.012229077536201942
254 2540 0.022799943959405385 10.16510514496787 2.533318149904964 2.533318149904964 2.701690478448575 2.997379604450332 0.15795982100037714 6 0.02099924671679084 9 0.006260734920224238
